,time,lastPrice,open,high,low,lastClose,amount,volume,pvolume,stockStatus,openInt,transactionNum,lastSettlementPrice,settlementPrice,pe,askPrice,bidPrice,askVol,bidVol,volRatio,speed1Min,speed5Min,stock
0,1684215850000,3.987,3.997,4.003,3.982,3.997,120295334.0,301266,0,3,13,2024,0.0,0.0,3.9858000000000002,3.987,3.986,9466,30,0.0,0.0,0.0,510330.SH
1,1684215850000,3.987,3.997,4.003,3.982,3.997,120295334.0,301266,0,3,13,2024,0.0,0.0,3.9858000000000002,3.988,3.985,6322,5763,0.0,0.0,0.0,510330.SH
2,1684215850000,3.987,3.997,4.003,3.982,3.997,120295334.0,301266,0,3,13,2024,0.0,0.0,3.9858000000000002,3.989,3.984,10851,13790,0.0,0.0,0.0,510330.SH
3,1684215850000,3.987,3.997,4.003,3.982,3.997,120295334.0,301266,0,3,13,2024,0.0,0.0,3.9858000000000002,3.99,3.983,2636,755,0.0,0.0,0.0,510330.SH
4,1684215850000,3.987,3.997,4.003,3.982,3.997,120295334.0,301266,0,3,13,2024,0.0,0.0,3.9858000000000002,3.991,3.982,2288,5929,0.0,0.0,0.0,510330.SH
